year,state,county,region,division,total_bldg,total_units,total_value
2011,18,11,2,3,375,530,71194389
2011,18,13,2,3,36,39,7342798
2011,18,15,2,3,39,39,5396943
2011,18,17,2,3,16,16,1715644
2011,18,19,2,3,257,271,40338609
2011,18,21,2,3,25,60,3757150
2011,18,23,2,3,31,33,4954790
2011,18,25,2,3,0,0,0
2011,18,27,2,3,25,41,4151463
2011,18,29,2,3,36,36,7527945
2011,18,31,2,3,26,26,5383412
2011,18,33,2,3,50,50,9165503
2011,18,35,2,3,76,82,10357672
2011,18,37,2,3,79,80,14904815
2011,18,39,2,3,146,146,26429291
2011,18,41,2,3,4,4,283450
2011,18,43,2,3,101,101,24783584
2011,18,45,2,3,6,6,748500
2011,18,47,2,3,30,30,5558890
2011,18,49,2,3,19,19,2561000
2011,18,51,2,3,48,48,7573400
2011,18,53,2,3,32,33,5017100
2011,18,57,2,3,1454,1891,339128480
2011,18,59,2,3,151,208,32400441
2011,18,61,2,3,48,48,20003000
2011,18,63,2,3,559,814,114080403
2011,18,65,2,3,23,23,4299190
2011,18,67,2,3,22,22,3478406
2011,18,69,2,3,34,34,6521602
2011,18,71,2,3,76,114,14583155
2011,18,73,2,3,63,72,11474393
2011,18,75,2,3,13,13,1736000
2011,18,77,2,3,42,44,5222113
2011,18,79,2,3,44,44,4646116
2011,18,81,2,3,411,414,73721884
2011,18,83,2,3,27,29,4564790
2011,18,85,2,3,148,225,26690357
2011,18,87,2,3,106,106,13732677
2011,18,89,2,3,461,626,116513797
2011,18,91,2,3,121,143,23132282
2011,18,93,2,3,10,12,1844000
2011,18,95,2,3,74,75,14735198
2011,18,97,2,3,625,1185,142559841
2011,18,99,2,3,56,76,15902595
2011,18,101,2,3,3,3,350000
2011,18,103,2,3,10,10,1489000
2011,18,105,2,3,186,236,33049120
2011,18,107,2,3,37,37,5362150
2011,18,109,2,3,86,96,12704605
2011,18,111,2,3,4,4,493122
2011,18,113,2,3,74,75,11284779
2011,18,115,2,3,11,11,1481514
2011,18,117,2,3,4,4,603667
2011,18,119,2,3,0,0,0
2011,18,121,2,3,28,28,3555570
2011,18,123,2,3,18,18,2818860
2011,18,125,2,3,26,26,3036800
2011,18,127,2,3,226,237,56575551
2011,18,129,2,3,36,36,5962403
2011,18,131,2,3,15,15,1998000
2011,18,133,2,3,33,34,5597900
2011,18,135,2,3,7,7,1555500
2011,18,137,2,3,60,71,10504734
2011,18,139,2,3,13,13,2375000
2011,18,141,2,3,178,392,55746226
2011,18,143,2,3,25,27,2483687
2011,18,145,2,3,38,48,5646164
2011,18,147,2,3,36,36,5135440
2011,18,149,2,3,33,33,5402597
2011,18,151,2,3,92,92,22916755
2011,18,153,2,3,4,4,375000
2011,18,155,2,3,41,41,2388913
2011,18,157,2,3,772,1198,169022457
2011,18,159,2,3,15,17,2144264
2011,18,161,2,3,9,9,895000
2011,18,163,2,3,220,226,27697730
2011,18,165,2,3,10,10,1781700
2011,18,167,2,3,113,349,26675422
2011,18,169,2,3,23,23,3369393
2011,18,171,2,3,14,14,1960000
2011,18,173,2,3,178,183,40680670
2011,18,175,2,3,26,26,3583457
2011,18,177,2,3,33,33,5060825
2011,18,179,2,3,29,29,5828199
2011,18,181,2,3,17,17,3893000
2011,18,183,2,3,56,57,10597500
2011,24,1,3,5,67,70,12268581
2011,24,3,3,5,872,2360,277342996
2011,24,5,3,5,487,487,93293063
2011,24,9,3,5,223,223,58350000
2011,24,11,3,5,29,29,3882000
2011,24,13,3,5,183,183,42301894
2011,24,15,3,5,293,304,52278318
2011,24,17,3,5,590,717,145399629
2011,24,19,3,5,52,52,7726804
2011,24,21,3,5,598,644,128600651
2011,24,23,3,5,93,93,26740551
2011,24,25,3,5,575,801,132843379
2011,24,27,3,5,1003,1177,250129282
2011,24,29,3,5,46,46,9576977
2011,24,31,3,5,1111,2512,434450024
2011,24,33,3,5,987,1227,189089563
2011,24,35,3,5,156,156,30719151
2011,24,37,3,5,536,784,120210632
2011,24,39,3,5,61,62,9997733
2011,24,41,3,5,169,169,29731397
2011,24,43,3,5,164,168,31182639
2011,24,45,3,5,107,107,16034332
2011,24,47,3,5,86,121,16735531
2011,24,510,3,5,81,989,85744850
2011,26,0,2,3,68,68,8576580
2011,26,1,2,3,19,19,1908925
2011,26,3,2,3,37,37,5351447
2011,26,5,2,3,126,145,28251398
2011,26,7,2,3,11,11,1741548
2011,26,9,2,3,42,42,8020161
2011,26,11,2,3,7,7,1131440
2011,26,13,2,3,8,8,796832
2011,26,15,2,3,71,71,11438633
2011,26,17,2,3,71,91,14848515
2011,26,19,2,3,36,38,7768530
2011,26,21,2,3,132,136,30856051
2011,26,23,2,3,17,17,3523824
2011,26,25,2,3,34,49,7704339
2011,26,27,2,3,75,75,12834667
2011,26,29,2,3,49,89,12889127
2011,26,31,2,3,42,42,7317834
2011,26,33,2,3,43,43,3978598
2011,26,35,2,3,35,35,3256753
2011,26,37,2,3,100,104,22339796
2011,26,39,2,3,40,40,3841169
2011,26,41,2,3,43,43,5187581
2011,26,43,2,3,39,41,4975640
2011,26,45,2,3,67,67,12825684
2011,26,47,2,3,35,35,10265597
2011,26,49,2,3,66,66,12723155
2011,26,51,2,3,31,31,5526847
2011,26,53,2,3,24,24,4778248
2011,26,55,2,3,214,233,43501196
2011,26,57,2,3,22,22,3116419
2011,26,59,2,3,28,28,4789656
2011,26,61,2,3,35,42,4595200
2011,26,63,2,3,38,38,7165419
2011,26,65,2,3,212,245,41988112
2011,26,67,2,3,23,23,3495850
2011,26,69,2,3,28,28,4418188
2011,26,71,2,3,35,35,5669338
2011,26,73,2,3,41,70,6643212
2011,26,75,2,3,56,57,8432270
2011,26,77,2,3,275,282,58898466
2011,26,79,2,3,27,27,5088304
2011,26,81,2,3,723,761,142576431
2011,26,83,2,3,9,9,1800000
2011,26,85,2,3,40,40,1149808
2011,26,87,2,3,34,34,6545727
2011,26,89,2,3,59,59,15036642
2011,26,91,2,3,94,94,11377663
2011,26,93,2,3,170,174,41890606
2011,26,95,2,3,13,13,933000
2011,26,97,2,3,27,28,4276335
2011,26,99,2,3,869,1110,229419875
2011,26,101,2,3,7,7,1181389
2011,26,103,2,3,92,96,15712500
2011,26,105,2,3,39,42,5794270
2011,26,107,2,3,32,32,4647575
2011,26,109,2,3,21,21,3467590
2011,26,111,2,3,138,145,22155189
2011,26,113,2,3,14,14,2244047
2011,26,115,2,3,110,110,19319384
2011,26,117,2,3,43,46,5070056
2011,26,119,2,3,7,7,1097000
2011,26,121,2,3,94,95,16816654
2011,26,123,2,3,45,45,4122015
2011,26,125,2,3,1269,1277,299363846
2011,26,127,2,3,7,18,1326383
2011,26,129,2,3,26,26,4335263
2011,26,131,2,3,6,6,875000
2011,26,133,2,3,18,18,1818000
2011,26,135,2,3,14,14,1250000
2011,26,137,2,3,29,78,8037808
2011,26,139,2,3,484,611,96405159
2011,26,141,2,3,17,17,2350999
2011,26,143,2,3,30,30,5388629
2011,26,145,2,3,107,177,22762616
2011,26,147,2,3,66,66,10752615
2011,26,149,2,3,38,38,7476814
2011,26,151,2,3,30,30,3739600
2011,26,153,2,3,19,19,2369325
2011,26,155,2,3,26,26,3970449
2011,26,157,2,3,18,18,2990346
2011,26,159,2,3,69,69,12469550
2011,26,161,2,3,204,477,65511466
2011,26,163,2,3,523,705,120042016
2011,26,165,2,3,28,35,5868221
2011,37,1,3,5,424,556,76727680
2011,37,3,3,5,49,49,10951371
2011,37,5,3,5,34,34,4360442
2011,37,7,3,5,21,21,3044124
2011,37,9,3,5,70,70,14099087
2011,37,11,3,5,48,55,18086500
2011,37,13,3,5,251,308,28041998
2011,37,15,3,5,29,29,3141909
2011,37,17,3,5,49,49,7000710
2011,37,19,3,5,914,914,187983802
2011,37,21,3,5,544,545,118976183
2011,37,23,3,5,84,84,18223224
2011,37,25,3,5,652,710,89051067
2011,37,27,3,5,87,118,13943865
2011,37,29,3,5,15,15,3966900
2011,37,31,3,5,261,607,72494092
2011,37,33,3,5,29,29,4822642
2011,37,35,3,5,128,129,36268815
2011,37,37,3,5,311,329,71374090
2011,37,39,3,5,87,87,15238703
2011,37,41,3,5,11,11,2444418
2011,37,43,3,5,40,40,6510900
2011,37,45,3,5,100,137,20633199
2011,37,47,3,5,36,78,7201806
2011,37,49,3,5,330,338,43815696
2011,37,51,3,5,1138,2401,272904302
2011,37,53,3,5,137,137,34845328
2011,37,55,3,5,151,151,38973683
2011,37,57,3,5,222,222,46511845
2011,37,59,3,5,37,41,7009294
2011,37,61,3,5,45,51,8275766
2011,37,63,3,5,937,1283,176265926
2011,37,65,3,5,26,27,3156259
2011,37,67,3,5,838,1288,130312536
2011,37,69,3,5,126,126,21596454
2011,37,71,3,5,369,624,109201323
2011,37,73,3,5,28,28,6020000
2011,37,75,3,5,14,14,1323492
2011,37,77,3,5,142,142,20758463
2011,37,79,3,5,9,9,1612973
2011,37,81,3,5,834,1681,161196252
2011,37,83,3,5,48,48,8332936
2011,37,85,3,5,824,824,123054781
2011,37,87,3,5,146,152,31151764
2011,37,89,3,5,198,254,47608798
2011,37,91,3,5,2,2,343000
2011,37,93,3,5,406,406,71980140
2011,37,95,3,5,10,10,1051474
2011,37,97,3,5,307,307,96402734
2011,37,99,3,5,101,150,49851804
2011,37,101,3,5,588,588,84219273
2011,37,103,3,5,25,25,4027914
2011,37,105,3,5,104,104,15209664
2011,37,107,3,5,51,90,8015032
2011,37,109,3,5,142,147,25061706
2011,37,111,3,5,111,111,27165033
2011,37,113,3,5,77,77,20930971
2011,37,115,3,5,50,50,7500000
2011,37,117,3,5,0,0,0
2011,37,119,3,5,2035,3094,446076694
2011,37,121,3,5,32,32,3495397
2011,37,123,3,5,108,108,11588460
2011,37,125,3,5,396,396,77411862
2011,37,127,3,5,153,165,23802292
2011,37,129,3,5,452,724,133291449
2011,37,131,3,5,16,16,2410000
2011,37,133,3,5,1904,2031,226082022
2011,37,135,3,5,259,260,63245176
2011,37,137,3,5,36,36,8944560
2011,37,139,3,5,54,54,7973395
2011,37,141,3,5,193,193,28894008
2011,37,143,3,5,38,38,9096419
2011,37,145,3,5,52,52,11704039
2011,37,147,3,5,316,336,47255855
2011,37,149,3,5,41,41,9266791
2011,37,151,3,5,198,261,41301417
2011,37,153,3,5,89,118,5863360
2011,37,155,3,5,97,105,20890667
2011,37,157,3,5,105,105,25181814
2011,37,159,3,5,102,106,23908412
2011,37,161,3,5,93,93,17683250
2011,37,163,3,5,70,70,10734202
2011,37,165,3,5,19,19,2496556
2011,37,167,3,5,98,98,14397698
2011,37,169,3,5,50,50,10489930
2011,37,171,3,5,83,83,17156275
2011,37,173,3,5,54,54,10023791
2011,37,175,3,5,62,62,28617782
2011,37,177,3,5,7,7,794790
2011,37,179,3,5,692,692,115414760
2011,37,181,3,5,36,36,5403904
2011,37,183,3,5,4094,5652,931051116
2011,37,185,3,5,25,25,4484550
2011,37,187,3,5,12,12,1776905
2011,37,189,3,5,112,183,40027351
2011,37,191,3,5,205,205,27492103
2011,37,193,3,5,97,128,21818990
2011,37,195,3,5,85,87,17996660
2011,37,197,3,5,33,33,5471752
2011,37,199,3,5,28,32,1981446
2011,39,1,2,3,0,0,0
2011,39,3,2,3,41,51,7851145
2011,39,5,2,3,36,37,5081593
2011,39,7,2,3,64,64,10529938
2011,39,9,2,3,18,74,6576576
2011,39,11,2,3,56,58,9804838
2011,39,13,2,3,6,7,706485
2011,39,15,2,3,43,43,6818294
2011,39,17,2,3,397,401,77777462
2011,39,19,2,3,5,5,707000
2011,39,21,2,3,22,22,3547587
2011,39,23,2,3,71,142,14748736
2011,39,25,2,3,327,453,56844409
2011,39,27,2,3,22,22,3895000
2011,39,29,2,3,12,12,1679463
2011,39,31,2,3,3,3,165000
2011,39,33,2,3,11,11,1727574
2011,39,35,2,3,417,476,102488695
2011,39,37,2,3,28,28,6159000
2011,39,39,2,3,24,24,4454637
2011,39,41,2,3,636,668,167374864
2011,39,43,2,3,48,48,8939988
2011,39,45,2,3,159,171,33178338
2011,39,47,2,3,20,20,2540697
2011,39,49,2,3,1420,3375,387538605
2011,39,51,2,3,19,19,3153000
2011,39,53,2,3,2,2,205000
2011,39,55,2,3,102,102,27857634
2011,39,57,2,3,277,277,91850527
2011,39,59,2,3,28,28,2847510
2011,39,61,2,3,431,611,109997308
2011,39,63,2,3,78,78,22310720
2011,39,65,2,3,46,94,11330772
2011,39,67,2,3,0,0,0
2011,39,69,2,3,17,17,2583000
2011,39,71,2,3,17,17,1777091
2011,39,73,2,3,7,7,898000
2011,39,75,2,3,6,39,4180000
2011,39,77,2,3,30,31,5576487
2011,39,79,2,3,38,38,5793719
2011,39,81,2,3,3,3,479000
2011,39,83,2,3,110,110,15284749
2011,39,85,2,3,223,226,56104821
2011,39,87,2,3,15,15,2237969
2011,39,89,2,3,294,330,45449083
2011,39,91,2,3,51,61,9961339
2011,39,93,2,3,501,590,103482175
2011,39,95,2,3,217,271,51162262
2011,39,97,2,3,24,24,4560549
2011,39,99,2,3,117,117,28396492
2011,39,101,2,3,45,61,6376952
2011,39,103,2,3,373,373,70538227
2011,39,105,2,3,7,7,660000
2011,39,107,2,3,26,26,5463618
2011,39,109,2,3,75,77,19637500
2011,39,111,2,3,0,0,0
2011,39,113,2,3,366,373,59442943
2011,39,115,2,3,6,27,2468712
2011,39,117,2,3,23,23,3511421
2011,39,119,2,3,12,42,1389000
2011,39,121,2,3,0,0,0
2011,39,123,2,3,79,79,18861095
2011,39,125,2,3,7,8,1346700
2011,39,127,2,3,18,20,2814849
2011,39,129,2,3,24,35,4870005
2011,39,131,2,3,56,56,9136007
2011,39,133,2,3,173,595,49160056
2011,39,135,2,3,25,25,4236919
2011,39,137,2,3,41,41,8465124
2011,39,139,2,3,42,42,7097278
2011,39,141,2,3,18,18,1403572
2011,39,143,2,3,51,51,8104994
2011,39,145,2,3,13,61,1376596
2011,39,147,2,3,18,18,3172288
2011,39,149,2,3,78,78,15876732
2011,39,151,2,3,212,251,45056069
2011,39,153,2,3,487,527,93906986
2011,39,155,2,3,53,53,9614830
2011,39,157,2,3,35,42,5375423
2011,39,159,2,3,104,104,21574837
2011,39,161,2,3,28,66,6248343
2011,39,163,2,3,0,0,0
2011,39,165,2,3,523,864,184553622
2011,39,167,2,3,8,14,1336000
2011,39,169,2,3,109,129,21647276
2011,39,171,2,3,9,9,1527000
2011,39,173,2,3,148,234,32281541
2011,39,175,2,3,11,11,2718000
2011,45,1,3,5,32,32,4588003
2011,45,3,3,5,621,771,123538188
2011,45,5,3,5,1,1,120000
2011,45,7,3,5,274,280,49796722
2011,45,9,3,5,4,4,740000
2011,45,11,3,5,15,15,2661710
2011,45,13,3,5,306,455,120684727
2011,45,15,3,5,876,1007,187358926
2011,45,17,3,5,16,17,3036000
2011,45,19,3,5,1299,2346,360947142
2011,45,21,3,5,71,71,6988548
2011,45,23,3,5,32,32,4858307
2011,45,25,3,5,20,20,2637449
2011,45,27,3,5,44,44,4828208
2011,45,29,3,5,39,46,10221184
2011,45,31,3,5,75,75,12999953
2011,45,33,3,5,14,14,1462720
2011,45,35,3,5,469,469,115550044
2011,45,37,3,5,47,47,8269251
2011,45,39,3,5,30,30,3428930
2011,45,41,3,5,281,314,34920686
2011,45,43,3,5,149,149,35484308
2011,45,45,3,5,1348,1425,358700410
2011,45,47,3,5,47,47,6622679
2011,45,49,3,5,10,10,1616661
2011,45,51,3,5,1491,1776,265400982
2011,45,53,3,5,129,182,34278723
2011,45,55,3,5,179,179,23058032
2011,45,57,3,5,105,105,14927072
2011,45,59,3,5,58,58,9592955
2011,45,61,3,5,4,4,332024
2011,45,63,3,5,1175,1378,238494060
2011,45,65,3,5,22,22,3605020
2011,45,67,3,5,18,18,2302914
2011,45,69,3,5,11,11,1516640
2011,45,71,3,5,57,57,7474545
2011,45,73,3,5,145,169,49513783
2011,45,75,3,5,65,80,11942496
2011,45,77,3,5,246,266,63647541
2011,45,79,3,5,1000,1270,144702582
2011,45,81,3,5,23,23,3637072
2011,45,83,3,5,532,532,61288155
2011,45,85,3,5,345,345,36526563
2011,45,87,3,5,17,17,2074910
2011,45,89,3,5,24,24,565555
2011,45,91,3,5,1260,1305,323276715
2011,51,1,3,5,67,67,11046500
2011,51,3,3,5,395,672,111698824
2011,51,5,3,5,10,10,1498537
2011,51,7,3,5,22,22,3366810
2011,51,9,3,5,40,43,7049190
2011,51,11,3,5,55,62,9111452
2011,51,13,3,5,204,1945,128217287
2011,51,15,3,5,127,219,28516397
2011,51,17,3,5,11,11,2419030
2011,51,19,3,5,175,267,43124305
2011,51,21,3,5,10,10,1507127
2011,51,23,3,5,55,55,11637479
2011,51,25,3,5,43,43,6516578
2011,51,27,3,5,12,12,1120000
2011,51,29,3,5,30,30,3387139
2011,51,31,3,5,94,95,16595763
2011,51,33,3,5,62,62,10005483
2011,51,35,3,5,51,51,6296000
2011,51,36,3,5,27,27,3936455
2011,51,37,3,5,34,34,3451592
2011,51,41,3,5,618,684,117979453
2011,51,43,3,5,17,17,5769000
2011,51,45,3,5,64,64,908566
2011,51,47,3,5,138,139,30349060
2011,51,49,3,5,19,19,2256150
2011,51,51,3,5,23,23,2126100
2011,51,53,3,5,62,62,10580859
2011,51,57,3,5,24,24,3931000
2011,51,59,3,5,785,785,141258409
2011,51,61,3,5,169,169,39904527
2011,51,63,3,5,42,42,10193958
2011,51,65,3,5,59,61,11370331
2011,51,67,3,5,114,114,30197719
2011,51,69,3,5,230,382,94707276
2011,51,71,3,5,26,26,4601092
2011,51,73,3,5,91,93,15088165
2011,51,75,3,5,47,47,13406077
2011,51,77,3,5,32,32,5549500
2011,51,79,3,5,84,84,14365741
2011,51,81,3,5,27,27,3118711
2011,51,83,3,5,124,124,10397285
2011,51,85,3,5,314,314,55536158
2011,51,87,3,5,614,640,113382093
2011,51,89,3,5,53,53,7705324
2011,51,91,3,5,13,13,1555831
2011,51,93,3,5,94,94,23330899
2011,51,95,3,5,328,360,77353771
2011,51,97,3,5,20,20,3519500
2011,51,99,3,5,68,68,12253457
2011,51,101,3,5,45,45,5399495
2011,51,103,3,5,64,65,11218720
2011,51,105,3,5,19,24,1997500
2011,51,107,3,5,2397,3070,473703694
2011,51,109,3,5,108,108,21674880
2011,51,111,3,5,22,22,3482600
2011,51,113,3,5,31,31,507500
2011,51,115,3,5,22,22,6312900
2011,51,117,3,5,91,92,14287923
2011,51,119,3,5,30,39,6775082
2011,51,121,3,5,216,216,30982779
2011,51,125,3,5,45,45,11513231
2011,51,127,3,5,156,156,27934301
2011,51,131,3,5,44,44,7643760
2011,51,133,3,5,47,47,13800385
2011,51,135,3,5,22,22,2391405
2011,51,137,3,5,71,71,13714093
2011,51,139,3,5,37,37,5418344
2011,51,141,3,5,33,33,8378236
2011,51,143,3,5,74,118,11070439
2011,51,145,3,5,68,68,16727232
2011,51,147,3,5,71,72,6641818
2011,51,149,3,5,37,37,6655869
2011,51,153,3,5,1272,1545,229527232
2011,51,155,3,5,38,45,5832680
2011,51,157,3,5,14,14,5999697
2011,51,159,3,5,13,13,1623600
2011,51,161,3,5,177,208,39790547
2011,51,163,3,5,53,53,11725638
2011,51,165,3,5,219,219,35955678
2011,51,167,3,5,29,29,3819990
2011,51,169,3,5,24,24,2304000
2011,51,171,3,5,88,97,12254775
2011,51,173,3,5,25,25,4484550
2011,51,175,3,5,45,47,8137247
2011,51,177,3,5,248,248,57513243
2011,51,179,3,5,471,471,85606077
2011,51,181,3,5,18,18,2143360
2011,51,183,3,5,15,15,1803772
2011,51,185,3,5,39,39,6510711
2011,51,187,3,5,57,57,10199476
2011,51,191,3,5,100,118,18083737
2011,51,193,3,5,72,72,12302020
2011,51,195,3,5,28,29,4127000
2011,51,197,3,5,58,67,6853950
2011,51,199,3,5,89,89,18207881
2011,51,510,3,5,115,759,124862264
2011,51,515,3,5,1,1,49000
2011,51,520,3,5,34,34,2565960
2011,51,530,3,5,2,2,183000
2011,51,540,3,5,55,146,14801232
2011,51,550,3,5,661,1044,184507767
2011,51,570,3,5,6,6,603000
2011,51,580,3,5,2,2,131396
2011,51,590,3,5,24,24,2716030
2011,51,595,3,5,12,19,1189000
2011,51,600,3,5,52,52,8780589
2011,51,610,3,5,10,10,3468074
2011,51,620,3,5,2,2,133688
2011,51,630,3,5,118,412,27124663
2011,51,640,3,5,3,3,374500
2011,51,650,3,5,192,442,34203649
2011,51,660,3,5,29,29,4360000
2011,51,670,3,5,24,24,1774040
2011,51,678,3,5,3,5,710000
2011,51,680,3,5,61,61,12931385
2011,51,683,3,5,44,44,4776004
2011,51,685,3,5,3,3,600000
2011,51,690,3,5,5,5,884000
2011,51,700,3,5,167,785,37106561
2011,51,710,3,5,237,519,46347953
2011,51,720,3,5,4,9,371205
2011,51,730,3,5,10,10,1179128
2011,51,735,3,5,17,17,4795887
2011,51,740,3,5,153,153,26994664
2011,51,750,3,5,11,43,3496599
2011,51,760,3,5,102,343,40143793
2011,51,770,3,5,48,52,7947060
2011,51,775,3,5,17,17,2525429
2011,51,790,3,5,25,25,3282000
2011,51,800,3,5,266,278,48745544
2011,51,810,3,5,567,1479,153303307
2011,51,820,3,5,33,34,3354889
2011,51,830,3,5,29,29,6060000
2011,51,840,3,5,27,32,7220000
2011,54,1,3,5,7,8,563594
2011,54,3,3,5,324,324,58989894
2011,54,5,3,5,15,15,2210906
2011,54,7,3,5,0,0,0
2011,54,9,3,5,7,7,985109
2011,54,11,3,5,89,171,17374578
2011,54,15,3,5,18,18,938400
2011,54,19,3,5,35,37,5426250
2011,54,21,3,5,2,3,200000
2011,54,23,3,5,20,36,2736328
2011,54,25,3,5,89,99,16626485
2011,54,27,3,5,38,38,4954600
2011,54,29,3,5,9,9,1065100
2011,54,31,3,5,34,34,5531647
2011,54,33,3,5,62,112,13529411
2011,54,35,3,5,2,2,80666
2011,54,37,3,5,135,135,30591858
2011,54,39,3,5,126,134,24008000
2011,54,41,3,5,0,0,0
2011,54,43,3,5,4,4,490000
2011,54,45,3,5,13,13,314967
2011,54,47,3,5,0,0,0
2011,54,49,3,5,5,5,409475
2011,54,51,3,5,0,0,0
2011,54,53,3,5,1,1,290000
2011,54,55,3,5,5,8,784415
2011,54,57,3,5,48,48,8000000
2011,54,59,3,5,0,0,0
2011,54,61,3,5,53,398,31096100
2011,54,63,3,5,0,0,0
2011,54,65,3,5,37,37,6313000
2011,54,67,3,5,0,0,0
2011,54,69,3,5,16,20,3379543
2011,54,71,3,5,22,22,2868900
2011,54,73,3,5,7,7,1252545
2011,54,75,3,5,0,0,0
2011,54,77,3,5,1,1,76000
2011,54,79,3,5,113,124,19547336
2011,54,81,3,5,119,119,19408912
2011,54,83,3,5,6,10,870000
2011,54,85,3,5,1,1,179382
2011,54,87,3,5,33,33,2197055
2011,54,89,3,5,27,27,2880000
2011,54,91,3,5,2,2,200000
2011,54,93,3,5,3,6,687650
2011,54,95,3,5,0,0,0
2011,54,97,3,5,34,34,4574578
2011,54,99,3,5,23,23,2103115
2011,54,101,3,5,0,0,0
2011,54,103,3,5,5,14,600000
2011,54,105,3,5,5,5,368700
2011,54,107,3,5,74,76,11696502
2011,54,109,3,5,0,0,0
2011,55,1,2,3,50,50,8067557
2011,55,3,2,3,22,28,3683865
2011,55,5,2,3,66,70,9948717
2011,55,7,2,3,67,67,11434735
2011,55,9,2,3,392,709,89037225
2011,55,11,2,3,18,18,3164000
2011,55,13,2,3,97,97,16170045
2011,55,15,2,3,63,63,13444031
2011,55,17,2,3,128,135,19502100
2011,55,19,2,3,38,39,4249140
2011,55,21,2,3,38,40,9877200
2011,55,23,2,3,32,34,4281500
2011,55,25,2,3,693,1371,236783236
2011,55,27,2,3,80,113,18621402
2011,55,29,2,3,101,132,21813776
2011,55,31,2,3,73,77,11335396
2011,55,33,2,3,70,76,11207490
2011,55,35,2,3,146,229,29694089
2011,55,37,2,3,22,22,3364904
2011,55,39,2,3,101,237,29160973
2011,55,41,2,3,34,34,4298906
2011,55,43,2,3,46,96,11832781
2011,55,45,2,3,17,17,3110000
2011,55,47,2,3,31,38,8278052
2011,55,49,2,3,32,32,5586614
2011,55,51,2,3,25,25,4447890
2011,55,53,2,3,52,52,5472537
2011,55,55,2,3,84,85,16487776
2011,55,57,2,3,90,95,16860197
2011,55,59,2,3,122,227,35766918
2011,55,61,2,3,28,34,6162170
2011,55,63,2,3,240,278,37875171
2011,55,65,2,3,18,18,2507500
2011,55,67,2,3,33,33,2805100
2011,55,69,2,3,57,57,7274612
2011,55,71,2,3,64,94,17035446
2011,55,73,2,3,204,276,46348933
2011,55,75,2,3,80,80,12483931
2011,55,77,2,3,21,22,3358920
2011,55,78,2,3,3,3,332000
2011,55,79,2,3,267,802,91559525
2011,55,81,2,3,116,157,16698900
2011,55,83,2,3,113,137,15287246
2011,55,85,2,3,142,142,26983736
2011,55,87,2,3,268,585,73624229
2011,55,89,2,3,114,132,41233565
2011,55,91,2,3,15,15,2821389
2011,55,93,2,3,40,66,10603283
2011,55,95,2,3,46,46,7304360
2011,55,97,2,3,89,131,18078976
2011,55,99,2,3,46,46,6606690
2011,55,101,2,3,101,107,28342650
2011,55,103,2,3,22,22,2795514
2011,55,105,2,3,97,99,18301185
2011,55,107,2,3,45,45,7675789
2011,55,109,2,3,126,159,26225967
2011,55,111,2,3,70,118,17509675
2011,55,113,2,3,80,80,12159680
2011,55,115,2,3,53,54,7202229
2011,55,117,2,3,56,73,15459425
2011,55,119,2,3,21,37,3390800
2011,55,121,2,3,51,64,8610102
2011,55,123,2,3,44,45,5971100
2011,55,125,2,3,122,123,24161997
2011,55,127,2,3,98,122,39081392
2011,55,129,2,3,50,51,6766000
2011,55,131,2,3,139,202,40238999
2011,55,133,2,3,449,457,141293059
2011,55,135,2,3,72,96,17175879
2011,55,137,2,3,47,47,6108214
2011,55,139,2,3,219,385,49953526
2011,55,141,2,3,73,91,13570200
2012,10,1,3,5,721,865,104290083
2012,10,3,3,5,747,1222,106153699
2012,10,5,3,5,1627,2004,275105921
2012,11,1,3,5,324,3823,471528176
2012,12,1,3,5,382,589,75871216
2012,12,3,3,5,29,29,4558934
2012,12,5,3,5,404,440,60737565
2012,12,7,3,5,23,23,3336568
2012,12,9,3,5,1119,1128,332155099
2012,12,11,3,5,1142,3556,429074093
2012,12,13,3,5,12,12,1498200
2012,12,15,3,5,328,329,69331784
2012,12,17,3,5,172,176,32604713
2012,12,19,3,5,682,695,129917026
2012,12,21,3,5,1345,1612,540792289
2012,12,23,3,5,47,47,6786250
2012,12,27,3,5,99,99,14933539
2012,12,29,3,5,20,20,2653822
2012,12,31,3,5,1524,3939,466694713
2012,12,33,3,5,655,655,126701019
2012,12,35,3,5,243,243,73029615
2012,12,37,3,5,5,5,1379655
2012,12,39,3,5,64,65,10988863
2012,12,41,3,5,35,35,3129111
2012,12,43,3,5,5,5,465953
2012,12,45,3,5,47,47,12755392
2012,12,47,3,5,12,12,1170293
